-9.110806274414062500e+01,-1.551423797607421875e+02
-8.164801025390625000e+01,-1.551423797607421875e+02
-7.218796539306640625e+01,-1.551423797607421875e+02
-6.272792053222656250e+01,-1.551423797607421875e+02
-5.326787567138671875e+01,-1.551423797607421875e+02
-4.380782699584960938e+01,-1.551423797607421875e+02
-3.434777832031250000e+01,-1.551423797607421875e+02
-2.488773345947265625e+01,-1.551423797607421875e+02
-1.542768669128417969e+01,-1.551423797607421875e+02
-5.967639923095703125e+00,-1.551423797607421875e+02
3.492406845092773438e+00,-1.551423797607421875e+02
1.295245361328125000e+01,-1.551423797607421875e+02
2.241250038146972656e+01,-1.551423797607421875e+02
3.187254714965820312e+01,-1.551423797607421875e+02
4.133259582519531250e+01,-1.551423797607421875e+02
5.079264068603515625e+01,-1.551423797607421875e+02
6.025268554687500000e+01,-1.551423797607421875e+02
6.971273803710937500e+01,-1.551423797607421875e+02
7.917278289794921875e+01,-1.551423797607421875e+02
8.863282775878906250e+01,-1.551423797607421875e+02
9.809287261962890625e+01,-1.551423797607421875e+02
1.075529174804687500e+02,-1.551423797607421875e+02
1.170129699707031250e+02,-1.551423797607421875e+02
1.264730224609375000e+02,-1.551423797607421875e+02
1.359330749511718750e+02,-1.551423797607421875e+02
1.453931121826171875e+02,-1.551423797607421875e+02
1.548531646728515625e+02,-1.551423797607421875e+02
1.643132019042968750e+02,-1.551423797607421875e+02
1.737732543945312500e+02,-1.551423797607421875e+02
1.832333068847656250e+02,-1.551423797607421875e+02
1.926933441162109375e+02,-1.551423797607421875e+02
2.021533813476562500e+02,-1.551423797607421875e+02
2.116134338378906250e+02,-1.551423797607421875e+02
2.210734863281250000e+02,-1.551423797607421875e+02
2.305335388183593750e+02,-1.551423797607421875e+02
2.399935760498046875e+02,-1.551423797607421875e+02
2.494536285400390625e+02,-1.551423797607421875e+02
2.589136657714843750e+02,-1.551423797607421875e+02
2.683737182617187500e+02,-1.551423797607421875e+02
-1.005681076049804688e+02,-1.475567169189453125e+02
-9.110806274414062500e+01,-1.475567169189453125e+02
-8.164801025390625000e+01,-1.475567169189453125e+02
-7.218796539306640625e+01,-1.475567169189453125e+02
-6.272792053222656250e+01,-1.475567169189453125e+02
-5.326787567138671875e+01,-1.475567169189453125e+02
-4.380782699584960938e+01,-1.475567169189453125e+02
-3.434777832031250000e+01,-1.475567169189453125e+02
-2.488773345947265625e+01,-1.475567169189453125e+02
-1.542768669128417969e+01,-1.475567169189453125e+02
-5.967639923095703125e+00,-1.475567169189453125e+02
3.492406845092773438e+00,-1.475567169189453125e+02
1.295245361328125000e+01,-1.475567169189453125e+02
2.241250038146972656e+01,-1.475567169189453125e+02
3.187254714965820312e+01,-1.475567169189453125e+02
4.133259582519531250e+01,-1.475567169189453125e+02
5.079264068603515625e+01,-1.475567169189453125e+02
6.025268554687500000e+01,-1.475567169189453125e+02
6.971273803710937500e+01,-1.475567169189453125e+02
7.917278289794921875e+01,-1.475567169189453125e+02
8.863282775878906250e+01,-1.475567169189453125e+02
9.809287261962890625e+01,-1.475567169189453125e+02
1.075529174804687500e+02,-1.475567169189453125e+02
1.170129699707031250e+02,-1.475567169189453125e+02
1.264730224609375000e+02,-1.475567169189453125e+02
1.359330749511718750e+02,-1.475567169189453125e+02
1.453931121826171875e+02,-1.475567169189453125e+02
1.548531646728515625e+02,-1.475567169189453125e+02
1.643132019042968750e+02,-1.475567169189453125e+02
1.737732543945312500e+02,-1.475567169189453125e+02
1.832333068847656250e+02,-1.475567169189453125e+02
1.926933441162109375e+02,-1.475567169189453125e+02
2.021533813476562500e+02,-1.475567169189453125e+02
2.116134338378906250e+02,-1.475567169189453125e+02
2.210734863281250000e+02,-1.475567169189453125e+02
2.305335388183593750e+02,-1.475567169189453125e+02
2.399935760498046875e+02,-1.475567169189453125e+02
2.494536285400390625e+02,-1.475567169189453125e+02
2.589136657714843750e+02,-1.475567169189453125e+02
2.683737182617187500e+02,-1.475567169189453125e+02
-1.005681076049804688e+02,-1.399710540771484375e+02
-9.110806274414062500e+01,-1.399710540771484375e+02
-8.164801025390625000e+01,-1.399710540771484375e+02
-7.218796539306640625e+01,-1.399710540771484375e+02
-6.272792053222656250e+01,-1.399710540771484375e+02
-5.326787567138671875e+01,-1.399710540771484375e+02
-4.380782699584960938e+01,-1.399710540771484375e+02
-3.434777832031250000e+01,-1.399710540771484375e+02
-2.488773345947265625e+01,-1.399710540771484375e+02
-1.542768669128417969e+01,-1.399710540771484375e+02
-5.967639923095703125e+00,-1.399710540771484375e+02
3.492406845092773438e+00,-1.399710540771484375e+02
1.295245361328125000e+01,-1.399710540771484375e+02
2.241250038146972656e+01,-1.399710540771484375e+02
3.187254714965820312e+01,-1.399710540771484375e+02
4.133259582519531250e+01,-1.399710540771484375e+02
5.079264068603515625e+01,-1.399710540771484375e+02
6.025268554687500000e+01,-1.399710540771484375e+02
6.971273803710937500e+01,-1.399710540771484375e+02
7.917278289794921875e+01,-1.399710540771484375e+02
8.863282775878906250e+01,-1.399710540771484375e+02
9.809287261962890625e+01,-1.399710540771484375e+02
1.075529174804687500e+02,-1.399710540771484375e+02
1.170129699707031250e+02,-1.399710540771484375e+02
1.264730224609375000e+02,-1.399710540771484375e+02
1.359330749511718750e+02,-1.399710540771484375e+02
1.453931121826171875e+02,-1.399710540771484375e+02
1.548531646728515625e+02,-1.399710540771484375e+02
1.643132019042968750e+02,-1.399710540771484375e+02
1.737732543945312500e+02,-1.399710540771484375e+02
1.832333068847656250e+02,-1.399710540771484375e+02
1.926933441162109375e+02,-1.399710540771484375e+02
2.021533813476562500e+02,-1.399710540771484375e+02
2.116134338378906250e+02,-1.399710540771484375e+02
2.210734863281250000e+02,-1.399710540771484375e+02
2.305335388183593750e+02,-1.399710540771484375e+02
2.399935760498046875e+02,-1.399710540771484375e+02
2.494536285400390625e+02,-1.399710540771484375e+02
2.589136657714843750e+02,-1.399710540771484375e+02
2.683737182617187500e+02,-1.399710540771484375e+02
-1.005681076049804688e+02,-1.323853912353515625e+02
-9.110806274414062500e+01,-1.323853912353515625e+02
-8.164801025390625000e+01,-1.323853912353515625e+02
-7.218796539306640625e+01,-1.323853912353515625e+02
-6.272792053222656250e+01,-1.323853912353515625e+02
-5.326787567138671875e+01,-1.323853912353515625e+02
-4.380782699584960938e+01,-1.323853912353515625e+02
-3.434777832031250000e+01,-1.323853912353515625e+02
-2.488773345947265625e+01,-1.323853912353515625e+02
-1.542768669128417969e+01,-1.323853912353515625e+02
-5.967639923095703125e+00,-1.323853912353515625e+02
3.492406845092773438e+00,-1.323853912353515625e+02
1.295245361328125000e+01,-1.323853912353515625e+02
2.241250038146972656e+01,-1.323853912353515625e+02
3.187254714965820312e+01,-1.323853912353515625e+02
4.133259582519531250e+01,-1.323853912353515625e+02
5.079264068603515625e+01,-1.323853912353515625e+02
6.025268554687500000e+01,-1.323853912353515625e+02
6.971273803710937500e+01,-1.323853912353515625e+02
7.917278289794921875e+01,-1.323853912353515625e+02
8.863282775878906250e+01,-1.323853912353515625e+02
9.809287261962890625e+01,-1.323853912353515625e+02
1.075529174804687500e+02,-1.323853912353515625e+02
1.170129699707031250e+02,-1.323853912353515625e+02
1.264730224609375000e+02,-1.323853912353515625e+02
1.359330749511718750e+02,-1.323853912353515625e+02
1.453931121826171875e+02,-1.323853912353515625e+02
1.548531646728515625e+02,-1.323853912353515625e+02
1.643132019042968750e+02,-1.323853912353515625e+02
1.737732543945312500e+02,-1.323853912353515625e+02
1.832333068847656250e+02,-1.323853912353515625e+02
1.926933441162109375e+02,-1.323853912353515625e+02
2.021533813476562500e+02,-1.323853912353515625e+02
2.116134338378906250e+02,-1.323853912353515625e+02
2.210734863281250000e+02,-1.323853912353515625e+02
2.305335388183593750e+02,-1.323853912353515625e+02
2.399935760498046875e+02,-1.323853912353515625e+02
2.494536285400390625e+02,-1.323853912353515625e+02
2.589136657714843750e+02,-1.323853912353515625e+02
2.683737182617187500e+02,-1.323853912353515625e+02
-1.005681076049804688e+02,-1.247997360229492188e+02
-9.110806274414062500e+01,-1.247997360229492188e+02
-8.164801025390625000e+01,-1.247997360229492188e+02
-7.218796539306640625e+01,-1.247997360229492188e+02
-6.272792053222656250e+01,-1.247997360229492188e+02
-5.326787567138671875e+01,-1.247997360229492188e+02
-4.380782699584960938e+01,-1.247997360229492188e+02
-3.434777832031250000e+01,-1.247997360229492188e+02
-2.488773345947265625e+01,-1.247997360229492188e+02
-1.542768669128417969e+01,-1.247997360229492188e+02
-5.967639923095703125e+00,-1.247997360229492188e+02
3.492406845092773438e+00,-1.247997360229492188e+02
1.295245361328125000e+01,-1.247997360229492188e+02
2.241250038146972656e+01,-1.247997360229492188e+02
3.187254714965820312e+01,-1.247997360229492188e+02
4.133259582519531250e+01,-1.247997360229492188e+02
5.079264068603515625e+01,-1.247997360229492188e+02
6.025268554687500000e+01,-1.247997360229492188e+02
6.971273803710937500e+01,-1.247997360229492188e+02
7.917278289794921875e+01,-1.247997360229492188e+02
8.863282775878906250e+01,-1.247997360229492188e+02
9.809287261962890625e+01,-1.247997360229492188e+02
1.075529174804687500e+02,-1.247997360229492188e+02
1.170129699707031250e+02,-1.247997360229492188e+02
1.264730224609375000e+02,-1.247997360229492188e+02
1.359330749511718750e+02,-1.247997360229492188e+02
1.453931121826171875e+02,-1.247997360229492188e+02
1.548531646728515625e+02,-1.247997360229492188e+02
1.643132019042968750e+02,-1.247997360229492188e+02
1.737732543945312500e+02,-1.247997360229492188e+02
1.832333068847656250e+02,-1.247997360229492188e+02
1.926933441162109375e+02,-1.247997360229492188e+02
2.021533813476562500e+02,-1.247997360229492188e+02
2.116134338378906250e+02,-1.247997360229492188e+02
2.210734863281250000e+02,-1.247997360229492188e+02
2.305335388183593750e+02,-1.247997360229492188e+02
2.399935760498046875e+02,-1.247997360229492188e+02
2.494536285400390625e+02,-1.247997360229492188e+02
2.589136657714843750e+02,-1.247997360229492188e+02
2.683737182617187500e+02,-1.247997360229492188e+02
-1.005681076049804688e+02,-1.172140731811523438e+02
-9.110806274414062500e+01,-1.172140731811523438e+02
-8.164801025390625000e+01,-1.172140731811523438e+02
-7.218796539306640625e+01,-1.172140731811523438e+02
-6.272792053222656250e+01,-1.172140731811523438e+02
-5.326787567138671875e+01,-1.172140731811523438e+02
-4.380782699584960938e+01,-1.172140731811523438e+02
-3.434777832031250000e+01,-1.172140731811523438e+02
-2.488773345947265625e+01,-1.172140731811523438e+02
-1.542768669128417969e+01,-1.172140731811523438e+02
-5.967639923095703125e+00,-1.172140731811523438e+02
3.492406845092773438e+00,-1.172140731811523438e+02
1.295245361328125000e+01,-1.172140731811523438e+02
2.241250038146972656e+01,-1.172140731811523438e+02
3.187254714965820312e+01,-1.172140731811523438e+02
4.133259582519531250e+01,-1.172140731811523438e+02
5.079264068603515625e+01,-1.172140731811523438e+02
6.025268554687500000e+01,-1.172140731811523438e+02
6.971273803710937500e+01,-1.172140731811523438e+02
7.917278289794921875e+01,-1.172140731811523438e+02
8.863282775878906250e+01,-1.172140731811523438e+02
9.809287261962890625e+01,-1.172140731811523438e+02
1.075529174804687500e+02,-1.172140731811523438e+02
1.170129699707031250e+02,-1.172140731811523438e+02
1.264730224609375000e+02,-1.172140731811523438e+02
1.359330749511718750e+02,-1.172140731811523438e+02
1.453931121826171875e+02,-1.172140731811523438e+02
1.548531646728515625e+02,-1.172140731811523438e+02
1.643132019042968750e+02,-1.172140731811523438e+02
1.737732543945312500e+02,-1.172140731811523438e+02
1.832333068847656250e+02,-1.172140731811523438e+02
1.926933441162109375e+02,-1.172140731811523438e+02
2.021533813476562500e+02,-1.172140731811523438e+02
2.116134338378906250e+02,-1.172140731811523438e+02
2.210734863281250000e+02,-1.172140731811523438e+02
2.305335388183593750e+02,-1.172140731811523438e+02
2.399935760498046875e+02,-1.172140731811523438e+02
2.494536285400390625e+02,-1.172140731811523438e+02
2.589136657714843750e+02,-1.172140731811523438e+02
2.683737182617187500e+02,-1.172140731811523438e+02
-1.005681076049804688e+02,-1.096284179687500000e+02
-9.110806274414062500e+01,-1.096284179687500000e+02
-8.164801025390625000e+01,-1.096284179687500000e+02
-7.218796539306640625e+01,-1.096284179687500000e+02
-6.272792053222656250e+01,-1.096284179687500000e+02
-5.326787567138671875e+01,-1.096284179687500000e+02
-4.380782699584960938e+01,-1.096284179687500000e+02
-3.434777832031250000e+01,-1.096284179687500000e+02
-2.488773345947265625e+01,-1.096284179687500000e+02
-1.542768669128417969e+01,-1.096284179687500000e+02
-5.967639923095703125e+00,-1.096284179687500000e+02
3.492406845092773438e+00,-1.096284179687500000e+02
1.295245361328125000e+01,-1.096284179687500000e+02
2.241250038146972656e+01,-1.096284179687500000e+02
3.187254714965820312e+01,-1.096284179687500000e+02
4.133259582519531250e+01,-1.096284179687500000e+02
5.079264068603515625e+01,-1.096284179687500000e+02
6.025268554687500000e+01,-1.096284179687500000e+02
6.971273803710937500e+01,-1.096284179687500000e+02
7.917278289794921875e+01,-1.096284179687500000e+02
8.863282775878906250e+01,-1.096284179687500000e+02
9.809287261962890625e+01,-1.096284179687500000e+02
1.075529174804687500e+02,-1.096284179687500000e+02
1.170129699707031250e+02,-1.096284179687500000e+02
1.264730224609375000e+02,-1.096284179687500000e+02
1.359330749511718750e+02,-1.096284179687500000e+02
1.453931121826171875e+02,-1.096284179687500000e+02
1.548531646728515625e+02,-1.096284179687500000e+02
1.643132019042968750e+02,-1.096284179687500000e+02
1.737732543945312500e+02,-1.096284179687500000e+02
1.832333068847656250e+02,-1.096284179687500000e+02
1.926933441162109375e+02,-1.096284179687500000e+02
2.021533813476562500e+02,-1.096284179687500000e+02
2.116134338378906250e+02,-1.096284179687500000e+02
2.210734863281250000e+02,-1.096284179687500000e+02
2.305335388183593750e+02,-1.096284179687500000e+02
2.399935760498046875e+02,-1.096284179687500000e+02
2.494536285400390625e+02,-1.096284179687500000e+02
2.589136657714843750e+02,-1.096284179687500000e+02
2.683737182617187500e+02,-1.096284179687500000e+02
-1.005681076049804688e+02,-1.020427551269531250e+02
-9.110806274414062500e+01,-1.020427551269531250e+02
-8.164801025390625000e+01,-1.020427551269531250e+02
-7.218796539306640625e+01,-1.020427551269531250e+02
-6.272792053222656250e+01,-1.020427551269531250e+02
-5.326787567138671875e+01,-1.020427551269531250e+02
-4.380782699584960938e+01,-1.020427551269531250e+02
-3.434777832031250000e+01,-1.020427551269531250e+02
-2.488773345947265625e+01,-1.020427551269531250e+02
-1.542768669128417969e+01,-1.020427551269531250e+02
-5.967639923095703125e+00,-1.020427551269531250e+02
3.492406845092773438e+00,-1.020427551269531250e+02
1.295245361328125000e+01,-1.020427551269531250e+02
2.241250038146972656e+01,-1.020427551269531250e+02
3.187254714965820312e+01,-1.020427551269531250e+02
4.133259582519531250e+01,-1.020427551269531250e+02
5.079264068603515625e+01,-1.020427551269531250e+02
6.025268554687500000e+01,-1.020427551269531250e+02
6.971273803710937500e+01,-1.020427551269531250e+02
7.917278289794921875e+01,-1.020427551269531250e+02
8.863282775878906250e+01,-1.020427551269531250e+02
9.809287261962890625e+01,-1.020427551269531250e+02
1.075529174804687500e+02,-1.020427551269531250e+02
1.170129699707031250e+02,-1.020427551269531250e+02
1.264730224609375000e+02,-1.020427551269531250e+02
1.359330749511718750e+02,-1.020427551269531250e+02
1.453931121826171875e+02,-1.020427551269531250e+02
1.548531646728515625e+02,-1.020427551269531250e+02
1.643132019042968750e+02,-1.020427551269531250e+02
1.737732543945312500e+02,-1.020427551269531250e+02
1.832333068847656250e+02,-1.020427551269531250e+02
1.926933441162109375e+02,-1.020427551269531250e+02
2.021533813476562500e+02,-1.020427551269531250e+02
2.116134338378906250e+02,-1.020427551269531250e+02
2.210734863281250000e+02,-1.020427551269531250e+02
2.305335388183593750e+02,-1.020427551269531250e+02
2.399935760498046875e+02,-1.020427551269531250e+02
2.494536285400390625e+02,-1.020427551269531250e+02
2.589136657714843750e+02,-1.020427551269531250e+02
2.683737182617187500e+02,-1.020427551269531250e+02
-1.005681076049804688e+02,-9.445709228515625000e+01
-9.110806274414062500e+01,-9.445709228515625000e+01
-8.164801025390625000e+01,-9.445709228515625000e+01
-7.218796539306640625e+01,-9.445709228515625000e+01
-6.272792053222656250e+01,-9.445709228515625000e+01
-5.326787567138671875e+01,-9.445709228515625000e+01
-4.380782699584960938e+01,-9.445709228515625000e+01
-3.434777832031250000e+01,-9.445709228515625000e+01
-2.488773345947265625e+01,-9.445709228515625000e+01
-1.542768669128417969e+01,-9.445709228515625000e+01
-5.967639923095703125e+00,-9.445709228515625000e+01
3.492406845092773438e+00,-9.445709228515625000e+01
1.295245361328125000e+01,-9.445709228515625000e+01
2.241250038146972656e+01,-9.445709228515625000e+01
3.187254714965820312e+01,-9.445709228515625000e+01
4.133259582519531250e+01,-9.445709228515625000e+01
5.079264068603515625e+01,-9.445709228515625000e+01
6.025268554687500000e+01,-9.445709228515625000e+01
6.971273803710937500e+01,-9.445709228515625000e+01
7.917278289794921875e+01,-9.445709228515625000e+01
8.863282775878906250e+01,-9.445709228515625000e+01
9.809287261962890625e+01,-9.445709228515625000e+01
1.075529174804687500e+02,-9.445709228515625000e+01
1.170129699707031250e+02,-9.445709228515625000e+01
1.264730224609375000e+02,-9.445709228515625000e+01
1.359330749511718750e+02,-9.445709228515625000e+01
1.453931121826171875e+02,-9.445709228515625000e+01
1.548531646728515625e+02,-9.445709228515625000e+01
1.643132019042968750e+02,-9.445709228515625000e+01
1.737732543945312500e+02,-9.445709228515625000e+01
1.832333068847656250e+02,-9.445709228515625000e+01
1.926933441162109375e+02,-9.445709228515625000e+01
2.021533813476562500e+02,-9.445709228515625000e+01
2.116134338378906250e+02,-9.445709228515625000e+01
2.210734863281250000e+02,-9.445709228515625000e+01
2.305335388183593750e+02,-9.445709228515625000e+01
2.399935760498046875e+02,-9.445709228515625000e+01
2.494536285400390625e+02,-9.445709228515625000e+01
2.589136657714843750e+02,-9.445709228515625000e+01
2.683737182617187500e+02,-9.445709228515625000e+01
-1.005681076049804688e+02,-8.687143707275390625e+01
-9.110806274414062500e+01,-8.687143707275390625e+01
-8.164801025390625000e+01,-8.687143707275390625e+01
-7.218796539306640625e+01,-8.687143707275390625e+01
-6.272792053222656250e+01,-8.687143707275390625e+01
-5.326787567138671875e+01,-8.687143707275390625e+01
-4.380782699584960938e+01,-8.687143707275390625e+01
-3.434777832031250000e+01,-8.687143707275390625e+01
-2.488773345947265625e+01,-8.687143707275390625e+01
-1.542768669128417969e+01,-8.687143707275390625e+01
-5.967639923095703125e+00,-8.687143707275390625e+01
3.492406845092773438e+00,-8.687143707275390625e+01
1.295245361328125000e+01,-8.687143707275390625e+01
2.241250038146972656e+01,-8.687143707275390625e+01
3.187254714965820312e+01,-8.687143707275390625e+01
4.133259582519531250e+01,-8.687143707275390625e+01
5.079264068603515625e+01,-8.687143707275390625e+01
6.025268554687500000e+01,-8.687143707275390625e+01
6.971273803710937500e+01,-8.687143707275390625e+01
7.917278289794921875e+01,-8.687143707275390625e+01
8.863282775878906250e+01,-8.687143707275390625e+01
9.809287261962890625e+01,-8.687143707275390625e+01
1.075529174804687500e+02,-8.687143707275390625e+01
1.170129699707031250e+02,-8.687143707275390625e+01
1.264730224609375000e+02,-8.687143707275390625e+01
1.359330749511718750e+02,-8.687143707275390625e+01
1.453931121826171875e+02,-8.687143707275390625e+01
1.548531646728515625e+02,-8.687143707275390625e+01
1.643132019042968750e+02,-8.687143707275390625e+01
1.737732543945312500e+02,-8.687143707275390625e+01
1.832333068847656250e+02,-8.687143707275390625e+01
1.926933441162109375e+02,-8.687143707275390625e+01
2.021533813476562500e+02,-8.687143707275390625e+01
2.116134338378906250e+02,-8.687143707275390625e+01
2.210734863281250000e+02,-8.687143707275390625e+01
2.305335388183593750e+02,-8.687143707275390625e+01
2.399935760498046875e+02,-8.687143707275390625e+01
2.494536285400390625e+02,-8.687143707275390625e+01
2.589136657714843750e+02,-8.687143707275390625e+01
2.683737182617187500e+02,-8.687143707275390625e+01
-1.005681076049804688e+02,-7.928577423095703125e+01
-9.110806274414062500e+01,-7.928577423095703125e+01
-8.164801025390625000e+01,-7.928577423095703125e+01
-7.218796539306640625e+01,-7.928577423095703125e+01
-6.272792053222656250e+01,-7.928577423095703125e+01
-5.326787567138671875e+01,-7.928577423095703125e+01
-4.380782699584960938e+01,-7.928577423095703125e+01
-3.434777832031250000e+01,-7.928577423095703125e+01
-2.488773345947265625e+01,-7.928577423095703125e+01
-1.542768669128417969e+01,-7.928577423095703125e+01
-5.967639923095703125e+00,-7.928577423095703125e+01
3.492406845092773438e+00,-7.928577423095703125e+01
1.295245361328125000e+01,-7.928577423095703125e+01
2.241250038146972656e+01,-7.928577423095703125e+01
3.187254714965820312e+01,-7.928577423095703125e+01
4.133259582519531250e+01,-7.928577423095703125e+01
5.079264068603515625e+01,-7.928577423095703125e+01
6.025268554687500000e+01,-7.928577423095703125e+01
6.971273803710937500e+01,-7.928577423095703125e+01
7.917278289794921875e+01,-7.928577423095703125e+01
8.863282775878906250e+01,-7.928577423095703125e+01
9.809287261962890625e+01,-7.928577423095703125e+01
1.075529174804687500e+02,-7.928577423095703125e+01
1.170129699707031250e+02,-7.928577423095703125e+01
1.264730224609375000e+02,-7.928577423095703125e+01
1.359330749511718750e+02,-7.928577423095703125e+01
1.453931121826171875e+02,-7.928577423095703125e+01
1.548531646728515625e+02,-7.928577423095703125e+01
1.643132019042968750e+02,-7.928577423095703125e+01
1.737732543945312500e+02,-7.928577423095703125e+01
1.832333068847656250e+02,-7.928577423095703125e+01
1.926933441162109375e+02,-7.928577423095703125e+01
2.021533813476562500e+02,-7.928577423095703125e+01
2.116134338378906250e+02,-7.928577423095703125e+01
2.210734863281250000e+02,-7.928577423095703125e+01
2.305335388183593750e+02,-7.928577423095703125e+01
2.399935760498046875e+02,-7.928577423095703125e+01
2.494536285400390625e+02,-7.928577423095703125e+01
2.589136657714843750e+02,-7.928577423095703125e+01
2.683737182617187500e+02,-7.928577423095703125e+01
-1.005681076049804688e+02,-7.170011138916015625e+01
-9.110806274414062500e+01,-7.170011138916015625e+01
-8.164801025390625000e+01,-7.170011138916015625e+01
-7.218796539306640625e+01,-7.170011138916015625e+01
-6.272792053222656250e+01,-7.170011138916015625e+01
-5.326787567138671875e+01,-7.170011138916015625e+01
-4.380782699584960938e+01,-7.170011138916015625e+01
-3.434777832031250000e+01,-7.170011138916015625e+01
-2.488773345947265625e+01,-7.170011138916015625e+01
-1.542768669128417969e+01,-7.170011138916015625e+01
-5.967639923095703125e+00,-7.170011138916015625e+01
3.492406845092773438e+00,-7.170011138916015625e+01
1.295245361328125000e+01,-7.170011138916015625e+01
2.241250038146972656e+01,-7.170011138916015625e+01
3.187254714965820312e+01,-7.170011138916015625e+01
4.133259582519531250e+01,-7.170011138916015625e+01
5.079264068603515625e+01,-7.170011138916015625e+01
6.025268554687500000e+01,-7.170011138916015625e+01
6.971273803710937500e+01,-7.170011138916015625e+01
7.917278289794921875e+01,-7.170011138916015625e+01
8.863282775878906250e+01,-7.170011138916015625e+01
9.809287261962890625e+01,-7.170011138916015625e+01
1.075529174804687500e+02,-7.170011138916015625e+01
1.170129699707031250e+02,-7.170011138916015625e+01
1.264730224609375000e+02,-7.170011138916015625e+01
1.359330749511718750e+02,-7.170011138916015625e+01
1.453931121826171875e+02,-7.170011138916015625e+01
1.548531646728515625e+02,-7.170011138916015625e+01
1.643132019042968750e+02,-7.170011138916015625e+01
1.737732543945312500e+02,-7.170011138916015625e+01
1.832333068847656250e+02,-7.170011138916015625e+01
1.926933441162109375e+02,-7.170011138916015625e+01
2.021533813476562500e+02,-7.170011138916015625e+01
